RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,subsidies_package,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,IncomeDistribution,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
94,23,34,1000,80,harvey,watts_strogatz,2,495,0.0,53126096.765053034,11030284,10689201,Base,0.0,0.0,0.0,0.0,0.0,0.0
94,23,35,1000,80,harvey,watts_strogatz,2,505,0.0,52048492.54453904,11634934,11357511,Base,0.0,0.0,0.0,0.0,0.0,0.0
94,23,36,1000,80,harvey,watts_strogatz,2,511,0.0,51457705.10736508,11963884,11724711,Base,0.0,0.0,0.0,0.0,0.0,0.0
94,23,37,1000,80,harvey,watts_strogatz,2,513,0.0,51161578.97802158,12108784,11862366,Base,0.0,0.0,0.0,0.0,0.0,0.0
94,23,38,1000,80,harvey,watts_strogatz,2,517,0.0,50760838.123212434,12355384,12121206,Base,0.0,0.0,0.0,0.0,0.0,0.0
94,23,39,1000,80,harvey,watts_strogatz,2,520,48051437.69251979,50585667.33989596,12490834,12289956,Base,30275.700711723202,43293.76246498279,113443.00684233925,5.952240503867961,1.4784805587420526,1.271071565363066
95,23,0,1000,80,harvey,watts_strogatz,3,0,0.0,80471914.94664682,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
95,23,1,1000,80,harvey,watts_strogatz,3,156,0.0,77641235.59328909,187750,45550,Base,0.0,0.0,0.0,0.0,0.0,0.0
95,23,2,1000,80,harvey,watts_strogatz,3,275,0.0,72332502.72548477,626905,67405,Base,0.0,0.0,0.0,0.0,0.0,0.0
95,23,3,1000,80,harvey,watts_strogatz,3,370,0.0,65913095.710070975,1166382,84548,Base,0.0,0.0,0.0,0.0,0.0,0.0
95,23,4,1000,80,harvey,watts_strogatz,3,418,58568258.24381394,62061113.73926893,1514992,194723,Base,33053.367378354975,56187.653275030716,124415.24268210457,6.401667943930279,1.918483470724146,1.338512061570874
96,24,0,1000,80,harvey,watts_strogatz,0,0,0.0,77255317.24742289,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,1,1000,80,harvey,watts_strogatz,0,142,0.0,74837935.47482358,222510,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,2,1000,80,harvey,watts_strogatz,0,263,0.0,69182698.00231831,808505,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,3,1000,80,harvey,watts_strogatz,0,382,0.0,61773396.98539113,1524780,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,4,1000,80,harvey,watts_strogatz,0,451,0.0,57402001.03032806,1989015,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,5,1000,80,harvey,watts_strogatz,0,479,0.0,56073501.64830538,2133435,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,6,1000,80,harvey,watts_strogatz,0,500,0.0,55290581.786208645,2224695,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,7,1000,80,harvey,watts_strogatz,0,520,0.0,54551847.55719244,2316360,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,8,1000,80,harvey,watts_strogatz,0,539,0.0,53902655.69964955,2384640,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,9,1000,80,harvey,watts_strogatz,0,545,0.0,53682320.99250646,2405730,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,10,1000,80,harvey,watts_strogatz,0,555,0.0,53311806.14910866,2446800,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,11,1000,80,harvey,watts_strogatz,0,561,0.0,53112117.237237684,2472510,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,12,1000,80,harvey,watts_strogatz,0,568,0.0,52876226.15346542,2499000,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,13,1000,80,harvey,watts_strogatz,0,575,0.0,52557105.37899321,2657355,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,14,1000,80,harvey,watts_strogatz,0,578,0.0,52436273.45854146,2673075,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,15,1000,80,harvey,watts_strogatz,0,582,0.0,52350843.255845256,2684445,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,16,1000,80,harvey,watts_strogatz,0,585,0.0,52234790.4132914,2695785,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,17,1000,80,harvey,watts_strogatz,0,588,0.0,52147894.74673755,2704035,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,18,1000,80,harvey,watts_strogatz,0,589,0.0,52093476.120376706,2707695,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,19,1000,80,harvey,watts_strogatz,0,591,0.0,51975439.88192228,2780610,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,20,1000,80,harvey,watts_strogatz,0,591,0.0,51975439.88192228,2780610,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,21,1000,80,harvey,watts_strogatz,0,591,0.0,51975439.88192228,2780610,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,22,1000,80,harvey,watts_strogatz,0,592,0.0,51922721.28500288,2784540,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,23,1000,80,harvey,watts_strogatz,0,592,0.0,51922721.28500288,2784540,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,24,1000,80,harvey,watts_strogatz,0,593,0.0,51910895.7493097,2788740,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,25,1000,80,harvey,watts_strogatz,0,594,0.0,51868249.135608636,2792490,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,26,1000,80,harvey,watts_strogatz,0,596,0.0,51796790.58401075,2798310,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,27,1000,80,harvey,watts_strogatz,0,597,0.0,51683415.597349726,2908290,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,28,1000,80,harvey,watts_strogatz,0,597,0.0,51683415.597349726,2908290,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,29,1000,80,harvey,watts_strogatz,0,597,0.0,51683415.597349726,2908290,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,30,1000,80,harvey,watts_strogatz,0,597,0.0,51683415.597349726,2908290,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,31,1000,80,harvey,watts_strogatz,0,598,0.0,51556703.14221169,3032895,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,32,1000,80,harvey,watts_strogatz,0,599,0.0,51521815.044375874,3035925,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,33,1000,80,harvey,watts_strogatz,0,599,0.0,51521815.044375874,3035925,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,34,1000,80,harvey,watts_strogatz,0,601,0.0,51362297.73869227,3160590,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,35,1000,80,harvey,watts_strogatz,0,602,0.0,51319462.89572985,3163920,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
96,24,36,1000,80,harvey,watts_strogatz,0,603,48236869.506891936,50947979.44096102,3535395,0,Base,24337.88838347286,45284.69142301547,117540.15237027798,4.903707040582585,1.526338445361132,1.31556941519909
97,24,0,1000,80,harvey,watts_strogatz,1,0,0.0,75772557.15464811,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,1,1000,80,harvey,watts_strogatz,1,176,0.0,72457622.61052015,147547,92748,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,2,1000,80,harvey,watts_strogatz,1,244,0.0,71173295.53799526,302474,173426,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,3,1000,80,harvey,watts_strogatz,1,270,0.0,70419202.35575688,370732,208588,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,4,1000,80,harvey,watts_strogatz,1,280,0.0,70191655.92169864,404022,225348,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,5,1000,80,harvey,watts_strogatz,1,287,0.0,70012054.64226986,421128,234022,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,6,1000,80,harvey,watts_strogatz,1,294,0.0,69866244.00263815,494761,297769,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,7,1000,80,harvey,watts_strogatz,1,297,0.0,69750612.1397349,554041,351574,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,8,1000,80,harvey,watts_strogatz,1,300,0.0,69613060.19752185,646361,437694,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,9,1000,80,harvey,watts_strogatz,1,304,0.0,69453587.16918112,745121,530679,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,10,1000,80,harvey,watts_strogatz,1,312,0.0,68763944.17123355,1231121,992379,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,11,1000,80,harvey,watts_strogatz,1,316,0.0,68484082.16362259,1382221,1135024,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,12,1000,80,harvey,watts_strogatz,1,325,0.0,67763015.87075485,1819921,1550839,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,13,1000,80,harvey,watts_strogatz,1,332,0.0,66834992.003506556,2418721,2119699,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,14,1000,80,harvey,watts_strogatz,1,335,0.0,66510541.11666507,2613121,2304379,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,15,1000,80,harvey,watts_strogatz,1,349,0.0,65182174.23932364,3488221,3135724,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,16,1000,80,harvey,watts_strogatz,1,358,0.0,64690011.50684336,3853021,3482284,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,17,1000,80,harvey,watts_strogatz,1,377,0.0,63047471.828942776,4939327,4514103,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,18,1000,80,harvey,watts_strogatz,1,386,0.0,61563532.39498365,5821927,5352573,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,19,1000,80,harvey,watts_strogatz,1,389,0.0,61245178.825415686,6030127,5550363,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,20,1000,80,harvey,watts_strogatz,1,394,0.0,60579246.54458673,6499927,5996673,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,21,1000,80,harvey,watts_strogatz,1,404,0.0,59196328.103406854,7377727,6830583,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,22,1000,80,harvey,watts_strogatz,1,419,0.0,57491432.67238132,8476027,7873968,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,23,1000,80,harvey,watts_strogatz,1,431,0.0,56218193.586301304,9336727,8691633,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,24,1000,80,harvey,watts_strogatz,1,443,0.0,54650841.95095497,10441027,9740718,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,25,1000,80,harvey,watts_strogatz,1,452,0.0,53647106.414276384,11093227,10360308,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,26,1000,80,harvey,watts_strogatz,1,459,0.0,52931291.18946478,11539027,10783818,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,27,1000,80,harvey,watts_strogatz,1,468,0.0,52126739.55547961,12106927,11323323,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,28,1000,80,harvey,watts_strogatz,1,475,0.0,51477210.801734924,12542827,11737428,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,29,1000,80,harvey,watts_strogatz,1,481,0.0,50902546.06843733,12936727,12111633,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,30,1000,80,harvey,watts_strogatz,1,486,0.0,50537102.96760632,13229527,12389793,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,31,1000,80,harvey,watts_strogatz,1,491,0.0,50010428.74803021,13561627,12705288,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,32,1000,80,harvey,watts_strogatz,1,496,0.0,49282314.15392809,14049727,13168983,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,33,1000,80,harvey,watts_strogatz,1,499,0.0,48988497.69963924,14237827,13347678,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,34,1000,80,harvey,watts_strogatz,1,503,0.0,48662546.53347681,14482027,13579668,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,35,1000,80,harvey,watts_strogatz,1,509,0.0,48050554.34149235,14883727,13961283,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,36,1000,80,harvey,watts_strogatz,1,512,0.0,47765142.52809271,15106927,14173323,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,37,1000,80,harvey,watts_strogatz,1,515,0.0,47541793.710649,15230827,14291028,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,38,1000,80,harvey,watts_strogatz,1,520,0.0,47069426.9051652,15526627,14572038,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,39,1000,80,harvey,watts_strogatz,1,526,0.0,46574805.893104956,15910627,14936838,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,40,1000,80,harvey,watts_strogatz,1,529,0.0,45947915.08415881,16361827,15365478,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,41,1000,80,harvey,watts_strogatz,1,530,0.0,45778073.77888457,16471027,15469218,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,42,1000,80,harvey,watts_strogatz,1,536,0.0,45371433.353081316,16735327,15720303,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,43,1000,80,harvey,watts_strogatz,1,537,0.0,45099370.34218865,16978927,15951723,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,44,1000,80,harvey,watts_strogatz,1,539,0.0,44838262.3176861,17133427,16098498,Base,0.0,0.0,0.0,0.0,0.0,0.0
97,24,45,1000,80,harvey,watts_strogatz,1,540,42362408.54667672,44748780.67981997,17201227,16162908,Base,29985.76375499238,39342.77484119269,86104.31382167983,5.631870111583069,1.319083807964429,0.9742291684681239
98,24,0,1000,80,harvey,watts_strogatz,2,0,0.0,77430239.45717533,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,1,1000,80,harvey,watts_strogatz,2,176,0.0,74522047.75719489,174770,65050,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,2,1000,80,harvey,watts_strogatz,2,250,0.0,71946782.56899568,432092,120218,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,3,1000,80,harvey,watts_strogatz,2,282,0.0,68581206.93019302,731708,138777,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,4,1000,80,harvey,watts_strogatz,2,294,0.0,67510118.0427654,820770,145900,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,5,1000,80,harvey,watts_strogatz,2,302,0.0,67059791.2544721,866455,151410,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,6,1000,80,harvey,watts_strogatz,2,303,0.0,66787020.77363281,886435,151410,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,7,1000,80,harvey,watts_strogatz,2,305,0.0,66522978.031026356,911575,153000,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,8,1000,80,harvey,watts_strogatz,2,307,0.0,66439838.491074234,970075,208575,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,9,1000,80,harvey,watts_strogatz,2,309,0.0,66324243.98497854,1043575,278400,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,10,1000,80,harvey,watts_strogatz,2,312,0.0,66100614.63882599,1163875,392685,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,11,1000,80,harvey,watts_strogatz,2,315,0.0,65971238.83472011,1255675,490425,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,12,1000,80,harvey,watts_strogatz,2,316,0.0,65901382.199453816,1290475,523485,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,13,1000,80,harvey,watts_strogatz,2,322,0.0,65434652.647642285,1551925,785025,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,14,1000,80,harvey,watts_strogatz,2,330,0.0,64817596.03458701,1938325,1152105,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,15,1000,80,harvey,watts_strogatz,2,341,0.0,64103116.733489774,2426125,1652955,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,16,1000,80,harvey,watts_strogatz,2,346,0.0,63701384.80355497,2639875,1866840,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,17,1000,80,harvey,watts_strogatz,2,350,0.0,63515356.57635867,2759725,2011995,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,18,1000,80,harvey,watts_strogatz,2,359,0.0,62826745.322795294,3196075,2466600,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,19,1000,80,harvey,watts_strogatz,2,374,0.0,61764342.53639701,3909025,3206790,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,20,1000,80,harvey,watts_strogatz,2,385,0.0,60862370.36551079,4490125,3776970,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,21,1000,80,harvey,watts_strogatz,2,398,0.0,59983016.92720567,5091025,4409250,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,22,1000,80,harvey,watts_strogatz,2,403,0.0,59678750.26535413,5297575,4626240,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,23,1000,80,harvey,watts_strogatz,2,405,0.0,59459540.71982436,5452375,4773300,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,24,1000,80,harvey,watts_strogatz,2,422,0.0,58005858.985326655,6355075,5758395,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,25,1000,80,harvey,watts_strogatz,2,430,0.0,57383752.37842868,6724075,6195525,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,26,1000,80,harvey,watts_strogatz,2,438,0.0,56788695.77246307,7113625,6591630,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,27,1000,80,harvey,watts_strogatz,2,442,0.0,56526544.07333826,7257925,6783120,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,28,1000,80,harvey,watts_strogatz,2,448,0.0,56082403.89323649,7534675,7100145,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,29,1000,80,harvey,watts_strogatz,2,454,0.0,55524445.97850594,7883275,7448865,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,30,1000,80,harvey,watts_strogatz,2,467,0.0,54641662.96331519,8398525,8141640,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,31,1000,80,harvey,watts_strogatz,2,476,0.0,54105650.80971906,8692075,8579925,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,32,1000,80,harvey,watts_strogatz,2,483,0.0,53501251.9345758,9060025,9025125,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,33,1000,80,harvey,watts_strogatz,2,489,0.0,52887143.85982073,9406525,9354300,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,34,1000,80,harvey,watts_strogatz,2,496,0.0,52396030.67644747,9686125,9714690,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,35,1000,80,harvey,watts_strogatz,2,503,0.0,51643402.07333899,10115875,10139625,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,36,1000,80,harvey,watts_strogatz,2,506,0.0,51464732.65153951,10221025,10300650,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,37,1000,80,harvey,watts_strogatz,2,508,0.0,51292157.965138644,10316275,10421850,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,38,1000,80,harvey,watts_strogatz,2,514,0.0,50681711.519541025,10700725,10825980,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,39,1000,80,harvey,watts_strogatz,2,522,0.0,49990367.14647103,11087875,11281815,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,40,1000,80,harvey,watts_strogatz,2,526,0.0,49690733.79971978,11263075,11507925,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,41,1000,80,harvey,watts_strogatz,2,528,0.0,49448551.873894736,11384575,11623350,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,42,1000,80,harvey,watts_strogatz,2,530,0.0,49211785.88223777,11552875,11783235,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,43,1000,80,harvey,watts_strogatz,2,533,0.0,48790838.7294357,11899435,11863140,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,44,1000,80,harvey,watts_strogatz,2,534,0.0,48722117.68556388,11917585,11915775,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,45,1000,80,harvey,watts_strogatz,2,537,0.0,48529534.98306452,12048085,12066075,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,46,1000,80,harvey,watts_strogatz,2,542,0.0,48240481.95085196,12139585,12331425,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,47,1000,80,harvey,watts_strogatz,2,544,0.0,48070221.250657275,12247135,12468405,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,48,1000,80,harvey,watts_strogatz,2,549,0.0,47411897.162136704,12757480,12726750,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,49,1000,80,harvey,watts_strogatz,2,551,0.0,47328140.899426855,12795880,12838110,Base,0.0,0.0,0.0,0.0,0.0,0.0
98,24,50,1000,80,harvey,watts_strogatz,2,552,44718820.696771994,47248682.590858914,12864580,12903375,Base,20901.280151651197,45072.53959272733,101251.59448108113,4.268995525831568,1.510870267293978,1.1679222079747618
99,24,0,1000,80,harvey,watts_strogatz,3,0,0.0,82470654.38868476,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,1,1000,80,harvey,watts_strogatz,3,135,0.0,80017203.64054038,153192,44743,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,2,1000,80,harvey,watts_strogatz,3,268,0.0,72918971.45827387,746442,96728,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,3,1000,80,harvey,watts_strogatz,3,354,0.0,66329572.21458066,1311846,103249,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,4,1000,80,harvey,watts_strogatz,3,398,0.0,62961361.683233514,1621438,167642,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,5,1000,80,harvey,watts_strogatz,3,429,0.0,60918663.76441555,1818913,283097,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,6,1000,80,harvey,watts_strogatz,3,447,0.0,60060546.93778447,1964698,508922,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,7,1000,80,harvey,watts_strogatz,3,468,0.0,58903035.759654365,2117596,721704,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,8,1000,80,harvey,watts_strogatz,3,479,0.0,58312229.65381068,2243026,933129,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,9,1000,80,harvey,watts_strogatz,3,490,0.0,57753137.65296155,2365426,1193259,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,10,1000,80,harvey,watts_strogatz,3,498,0.0,57397026.058106616,2504896,1556484,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,11,1000,80,harvey,watts_strogatz,3,501,0.0,57130466.58510563,2638816,1766724,Base,0.0,0.0,0.0,0.0,0.0,0.0
99,24,12,1000,80,harvey,watts_strogatz,3,509,53905453.66438603,56529938.08059449,2822956,2236959,Base,23962.537506136043,53408.02300304599,123942.76669737602,4.916907228776799,1.8080425453489641,1.371188642484311
100,25,0,1000,80,harvey,watts_strogatz,0,0,0.0,70790693.75785956,0,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,1,1000,80,harvey,watts_strogatz,0,117,0.0,68577085.19393249,144995,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,2,1000,80,harvey,watts_strogatz,0,246,0.0,62673191.805691116,742060,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,3,1000,80,harvey,watts_strogatz,0,341,0.0,57409498.8392103,1334180,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,4,1000,80,harvey,watts_strogatz,0,396,0.0,53668170.62599127,1674470,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,5,1000,80,harvey,watts_strogatz,0,425,0.0,51985281.663142174,1832230,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,6,1000,80,harvey,watts_strogatz,0,454,0.0,50863431.06216192,1939980,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,7,1000,80,harvey,watts_strogatz,0,470,0.0,50423370.55226655,2002860,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,8,1000,80,harvey,watts_strogatz,0,482,0.0,50032618.58314001,2046300,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,9,1000,80,harvey,watts_strogatz,0,492,0.0,49684719.21050594,2081250,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,10,1000,80,harvey,watts_strogatz,0,501,0.0,49140671.45502018,2136960,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,11,1000,80,harvey,watts_strogatz,0,503,0.0,49024595.366556205,2146470,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,12,1000,80,harvey,watts_strogatz,0,508,0.0,48786388.924867585,2265300,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,13,1000,80,harvey,watts_strogatz,0,510,0.0,48671446.828701526,2276010,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,14,1000,80,harvey,watts_strogatz,0,512,0.0,48557784.703173384,2285040,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,15,1000,80,harvey,watts_strogatz,0,513,0.0,48520318.200497806,2288010,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,16,1000,80,harvey,watts_strogatz,0,515,0.0,48418227.6905985,2294970,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,17,1000,80,harvey,watts_strogatz,0,516,0.0,48390155.0693364,2297670,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,18,1000,80,harvey,watts_strogatz,0,517,0.0,48388115.53384991,2299410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,19,1000,80,harvey,watts_strogatz,0,517,0.0,48388115.53384991,2299410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,20,1000,80,harvey,watts_strogatz,0,517,0.0,48388115.53384991,2299410,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,21,1000,80,harvey,watts_strogatz,0,518,0.0,48344447.792036414,2303160,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,22,1000,80,harvey,watts_strogatz,0,519,0.0,48336758.10211626,2306010,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,23,1000,80,harvey,watts_strogatz,0,519,0.0,48336758.10211626,2306010,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,24,1000,80,harvey,watts_strogatz,0,520,0.0,48333654.64972809,2308710,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,25,1000,80,harvey,watts_strogatz,0,521,0.0,48299960.73885298,2310990,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,26,1000,80,harvey,watts_strogatz,0,521,0.0,48299960.73885298,2310990,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
100,25,27,1000,80,harvey,watts_strogatz,0,522,0.0,48194489.776355654,2411610,0,Base,0.0,0.0,0.0,0.0,0.0,0.0
